timestamp	phase	repo	system	query_id	control_json	metric	value
2026-03-29T19:03:11+00:00	routing	turborepo	srt-cold	q02	{"beam_policy": "waterfill", "beam_width": 7, "max_depth": 10}	latency_s	0.1020473329999998
2026-03-29T19:03:11+00:00	routing	turborepo	srt-cold	q02	{"beam_policy": "uniform", "beam_width": 10, "max_depth": 3}	ndcg@10	0.0
2026-03-29T19:03:11+00:00	routing	turborepo	srt-cold	q02	{"beam_policy": "uniform", "beam_width": 10, "max_depth": 3}	latency_s	0.09954554100000035
2026-03-29T19:03:11+00:00	routing	turborepo	srt-cold	q02	{"beam_policy": "waterfill", "beam_width": 10, "max_depth": 3}	ndcg@10	0.0
2026-03-29T19:03:11+00:00	routing	turborepo	srt-cold	q02	{"beam_policy": "waterfill", "beam_width": 10, "max_depth": 3}	latency_s	0.09236566700000015
2026-03-29T19:03:11+00:00	routing	turborepo	srt-cold	q02	{"beam_policy": "uniform", "beam_width": 10, "max_depth": 5}	ndcg@10	0.8678171500675899
2026-03-29T19:03:11+00:00	routing	turborepo	srt-cold	q02	{"beam_policy": "uniform", "beam_width": 10, "max_depth": 5}	latency_s	0.12085795800000021
2026-03-29T19:03:11+00:00	routing	turborepo	srt-cold	q02	{"beam_policy": "waterfill", "beam_width": 10, "max_depth": 5}	ndcg@10	0.8678171500675899
2026-03-29T19:03:11+00:00	routing	turborepo	srt-cold	q02	{"beam_policy": "waterfill", "beam_width": 10, "max_depth": 5}	latency_s	0.10895941600000025
2026-03-29T19:03:11+00:00	routing	turborepo	srt-cold	q02	{"beam_policy": "uniform", "beam_width": 10, "max_depth": 7}	ndcg@10	0.8678171500675899
2026-03-29T19:03:11+00:00	routing	turborepo	srt-cold	q02	{"beam_policy": "uniform", "beam_width": 10, "max_depth": 7}	latency_s	0.13644904199999974
2026-03-29T19:03:11+00:00	routing	turborepo	srt-cold	q02	{"beam_policy": "waterfill", "beam_width": 10, "max_depth": 7}	ndcg@10	0.8678171500675899
2026-03-29T19:03:11+00:00	routing	turborepo	srt-cold	q02	{"beam_policy": "waterfill", "beam_width": 10, "max_depth": 7}	latency_s	0.10731379200000024
2026-03-29T19:03:11+00:00	routing	turborepo	srt-cold	q02	{"beam_policy": "uniform", "beam_width": 10, "max_depth": 10}	ndcg@10	0.8678171500675899
2026-03-29T19:03:11+00:00	routing	turborepo	srt-cold	q02	{"beam_policy": "uniform", "beam_width": 10, "max_depth": 10}	latency_s	0.13372341600000048
2026-03-29T19:03:12+00:00	routing	turborepo	srt-cold	q02	{"beam_policy": "waterfill", "beam_width": 10, "max_depth": 10}	ndcg@10	0.8678171500675899
2026-03-29T19:03:12+00:00	routing	turborepo	srt-cold	q02	{"beam_policy": "waterfill", "beam_width": 10, "max_depth": 10}	latency_s	0.1063603750000004
2026-03-29T19:03:12+00:00	routing	turborepo	srt-cold	q03	{"beam_policy": "uniform", "beam_width": 2, "max_depth": 3}	ndcg@10	0.0
2026-03-29T19:03:12+00:00	routing	turborepo	srt-cold	q03	{"beam_policy": "uniform", "beam_width": 2, "max_depth": 3}	latency_s	0.08845366699999957
2026-03-29T19:03:12+00:00	routing	turborepo	srt-cold	q03	{"beam_policy": "waterfill", "beam_width": 2, "max_depth": 3}	ndcg@10	0.0
2026-03-29T19:03:12+00:00	routing	turborepo	srt-cold	q03	{"beam_policy": "waterfill", "beam_width": 2, "max_depth": 3}	latency_s	0.08992716700000081
2026-03-29T19:03:12+00:00	routing	turborepo	srt-cold	q03	{"beam_policy": "uniform", "beam_width": 2, "max_depth": 5}	ndcg@10	0.0
2026-03-29T19:03:12+00:00	routing	turborepo	srt-cold	q03	{"beam_policy": "uniform", "beam_width": 2, "max_depth": 5}	latency_s	0.09071220800000113
2026-03-29T19:03:12+00:00	routing	turborepo	srt-cold	q03	{"beam_policy": "waterfill", "beam_width": 2, "max_depth": 5}	ndcg@10	0.0
2026-03-29T19:03:12+00:00	routing	turborepo	srt-cold	q03	{"beam_policy": "waterfill", "beam_width": 2, "max_depth": 5}	latency_s	0.08645354100000091
2026-03-29T19:03:12+00:00	routing	turborepo	srt-cold	q03	{"beam_policy": "uniform", "beam_width": 2, "max_depth": 7}	ndcg@10	0.0
2026-03-29T19:03:12+00:00	routing	turborepo	srt-cold	q03	{"beam_policy": "uniform", "beam_width": 2, "max_depth": 7}	latency_s	0.08769287500000011
